state,zipcode,districtcode
08,81432,0803
08,81433,0803
08,81434,0803
08,81435,0803
08,81501,0803
08,81503,0803
08,81504,0803
08,81505,0803
08,81506,0803
08,81507,0803
08,81520,0803
08,81521,0803
08,81522,0803
08,81523,0803
08,81524,0803
08,81525,0803
08,81526,0803
08,81527,0803
08,81601,0803
08,81610,0803
08,81611,0803
08,81612,0803
08,81615,0803
08,81620,0802
08,81620,0803
08,81621,0803
08,81623,0803
08,81624,0803
08,81625,0803
08,81630,0803
08,81631,0803
08,81632,0802
08,81632,0803
08,81633,0803
08,81635,0803
08,81637,0803
08,81638,0803
08,81639,0803
08,81640,0803
08,81641,0803
08,81642,0803
08,81643,0803
08,81645,0802
08,81645,0803
08,81646,0803
08,81647,0803
08,81648,0803
08,81649,0802
08,81650,0803
08,81652,0803
08,81653,0803
08,81654,0803
08,81655,0802
08,81655,0803
08,81656,0803
08,81657,0802
08,82063,0802
09,06001,0905
09,06002,0901
09,06010,0901
09,06013,0901
09,06013,0905
09,06016,0901
09,06018,0905
09,06019,0905
09,06020,0905
09,06021,0901
09,06022,0905
09,06023,0901
09,06024,0905
09,06026,0901
09,06027,0901
09,06029,0902
09,06031,0905
09,06032,0905
09,06033,0901
09,06033,0902
09,06035,0901
09,06037,0901
09,06039,0905
09,06040,0901
09,06042,0901
09,06043,0902
09,06051,0905
09,06052,0901
09,06052,0905
09,06053,0905
09,06057,0901
09,06058,0901
09,06058,0905
09,06059,0901
09,06060,0901
09,06061,0901
09,06062,0901
09,06062,0905
09,06063,0901
09,06065,0901
09,06066,0902
09,06067,0901
09,06068,0905
09,06069,0905
09,06070,0905
09,06071,0902
09,06073,0901
09,06074,0901
09,06076,0902
09,06078,0902
09,06081,0905
09,06082,0902
09,06084,0902
09,06085,0905
09,06088,0901
09,06089,0905
09,06090,0901
09,06091,0901
09,06092,0905
09,06093,0902
09,06095,0901
09,06096,0901
09,06098,0901
09,06103,0901
09,06105,0901
09,06106,0901
09,06107,0901
09,06107,0905
09,06108,0901
09,06109,0901
09,06110,0901
09,06111,0901
09,06112,0901
09,06114,0901
09,06117,0901
09,06118,0901
09,06119,0901
09,06120,0901
09,06160,0901
09,06226,0902
09,06231,0902
09,06232,0902
09,06234,0902
09,06235,0902
09,06237,0902
09,06238,0902
09,06239,0902
09,06241,0902
09,06242,0902
09,06243,0902
09,06247,0902
09,06248,0902
09,06249,0902
09,06250,0902
09,06254,0902
09,06255,0902
09,06256,0902
09,06259,0902
09,06260,0902
09,06262,0902
09,06263,0902
09,06264,0902
09,06266,0902
09,06268,0902
09,06269,0902
09,06277,0902
09,06278,0902
09,06279,0902
09,06280,0902
09,06281,0902
09,06282,0902
09,06320,0902
09,06330,0902
09,06331,0902
09,06332,0902
09,06333,0902
09,06334,0902
09,06335,0902
09,06336,0902
09,06339,0902
09,06340,0902
09,06350,0902
09,06351,0902
09,06353,0902
09,06354,0902
09,06355,0902
09,06357,0902
09,06359,0902
09,06360,0902
09,06365,0902
09,06370,0902
09,06371,0902
09,06373,0902
09,06374,0902
09,06375,0902
09,06376,0902
09,06377,0902
09,06378,0902
09,06379,0902
09,06380,0902
09,06382,0902
09,06384,0902
09,06385,0902
09,06387,0902
09,06389,0902
09,06401,0903
09,06403,0903
09,06405,0903
09,06409,0902
09,06410,0903
09,06410,0905
09,06412,0902
09,06413,0902
09,06414,0902
09,06415,0902
09,06416,0901
09,06417,0902
09,06418,0903
09,06419,0902
09,06420,0902
09,06422,0903
09,06423,0902
09,06424,0902
09,06426,0902
09,06437,0903
09,06438,0902
09,06441,0902
09,06442,0902
09,06443,0902
09,06444,0901
09,06447,0902
09,06450,0905
09,06451,0901
09,06451,0905
09,06455,0903
09,06456,0902
09,06457,0901
09,06457,0903
09,06460,0903
09,06461,0903
09,06467,0901
09,06468,0904
09,06469,0902
09,06470,0905
09,06471,0903
09,06472,0903
09,06473,0903
09,06475,0902
09,06477,0903
09,06478,0904
09,06479,0901
09,06480,0901
09,06481,0903
09,06482,0905
09,06483,0903
09,06484,0903
09,06484,0904
09,06488,0905
09,06489,0901
09,06492,0903
09,06492,0905
09,06498,0902
09,06510,0903
09,06511,0903
09,06512,0903
09,06513,0903
09,06514,0903
09,06515,0903
09,06516,0903
09,06517,0903
09,06518,0903
09,06519,0903
09,06524,0903
09,06525,0903
09,06604,0904
09,06605,0904
09,06606,0904
09,06607,0903
09,06607,0904
09,06608,0904
09,06610,0904
09,06611,0903
09,06611,0904
09,06612,0904
09,06614,0903
09,06615,0903
09,06702,0905
09,06704,0905
09,06705,0905
09,06706,0903
09,06706,0905
09,06708,0903
09,06708,0905
09,06710,0905
09,06712,0903
09,06716,0905
09,06750,0905
09,06751,0905
09,06752,0905
09,06754,0905
09,06755,0905
09,06756,0905
09,06757,0905
09,06758,0905
09,06759,0901
09,06759,0905
09,06762,0905
09,06763,0905
09,06770,0903
09,06770,0905
09,06776,0905
09,06777,0905
09,06778,0905
09,06779,0905
09,06782,0905
09,06783,0905
09,06784,0905
09,06785,0905
09,06786,0905
09,06787,0905
09,06790,0901
09,06790,0905
09,06791,0905
09,06793,0905
09,06794,0905
09,06795,0905
09,06796,0905
09,06798,0905
09,06801,0905
09,06804,0905
09,06807,0904
09,06810,0905
09,06811,0905
09,06812,0905
09,06820,0904
09,06824,0904
09,06825,0904
09,06830,0904
09,06831,0904
09,06840,0904
09,06850,0904
09,06851,0904
09,06853,0904
09,06854,0904
09,06855,0904
09,06856,0904
09,06870,0904
09,06877,0904
09,06878,0904
09,06880,0904
09,06883,0904
09,06890,0904
09,06896,0904
09,06897,0904
09,06901,0904
09,06902,0904
09,06903,0904
09,06905,0904
09,06906,0904
09,06907,0904
10,19701,1000
10,19702,1000
10,19703,1000
10,19706,1000
10,19707,1000
10,19708,1000
10,19709,1000
10,19710,1000
10,19711,1000
10,19712,1000
10,19713,1000
10,19714,1000
10,19715,1000
10,19716,1000
10,19717,1000
10,19718,1000
10,19720,1000
10,19721,1000
10,19725,1000
10,19726,1000
10,19730,1000
10,19731,1000
10,19732,1000
10,19733,1000
10,19734,1000
10,19735,1000
10,19736,1000
10,19801,1000
10,19802,1000
10,19803,1000
10,19804,1000
10,19805,1000
10,19806,1000
10,19807,1000
10,19808,1000
10,19809,1000
10,19810,1000
10,19850,1000
10,19880,1000
10,19884,1000
10,19885,1000
10,19886,1000
10,19887,1000
10,19889,1000
10,19890,1000
10,19891,1000
10,19892,1000
10,19893,1000
10,19894,1000
10,19895,1000
10,19896,1000
10,19897,1000
10,19898,1000
10,19899,1000
10,19901,1000
10,19902,1000
10,19903,1000
10,19904,1000
10,19905,1000
10,19906,1000
10,19930,1000
10,19931,1000
10,19933,1000
10,19934,1000
10,19936,1000
10,19938,1000
10,19939,1000
10,19940,1000
10,19941,1000
10,19943,1000
10,19944,1000
10,19945,1000
10,19946,1000
10,19947,1000
10,19950,1000
10,19951,1000
10,19952,1000
10,19953,1000
10,19954,1000
10,19955,1000
10,19956,1000
10,19958,1000
10,19960,1000
10,19961,1000
10,19962,1000
10,19963,1000
10,19964,1000
10,19966,1000
10,19967,1000
10,19968,1000
10,19969,1000
10,19970,1000
10,19971,1000
10,19973,1000
10,19975,1000
10,19977,1000
10,19979,1000
10,19980,1000
11,20515,1198
11,20060,1198
11,20064,1198
11,20226,1198
11,20229,1198
11,20530,1198
11,20533,1198
11,20532,1198
11,20535,1198
11,20250,1198
11,20091,1198
11,20543,1198
11,20542,1198
11,20546,1198
11,20262,1198
11,20268,1198
11,20549,1198
11,20303,1198
11,20317,1198
11,20319,1198
11,20373,1198
11,20593,1198
11,20390,1198
11,20401,1198
11,20001,1198
11,20003,1198
11,20002,1198
11,20005,1198
11,20004,1198
11,20007,1198
11,20006,1198
11,20009,1198
11,20008,1198
11,20011,1198
11,20010,1198
11,20012,1198
11,20422,1198
11,20016,1198
11,20015,1198
11,20018,1198
11,20017,1198
11,20020,1198
11,20019,1198
11,20431,1198
11,20024,1198
11,20032,1198
11,20030,1198
11,20037,1198
11,20036,1198
11,20202,1198
11,20203,1198
11,20207,1198
11,20044,1198
11,20500,1198
11,20501,1198
11,20052,1198
11,20057,1198
11,20507,1198
11,20059,1198
11,20220,1198
11,20510,1198
11,20058,1198
12,32003,1203
12,32003,1205
12,32008,1203
12,32009,1204
12,32011,1204
12,32024,1203
12,32025,1203
12,32026,1203
12,32033,1206
12,32034,1204
12,32038,1203
12,32040,1204
12,32043,1203
12,32043,1205
12,32044,1203
12,32046,1204
12,32052,1203
12,32053,1203
12,32054,1203
12,32055,1203
12,32058,1203
12,32059,1203
12,32060,1203
12,32061,1203
12,32062,1203
12,32063,1204
12,32064,1203
12,32065,1203
12,32066,1203
12,32068,1203
12,32071,1203
12,32072,1204
12,32073,1203
12,32073,1205
12,32079,1203
12,32080,1206
12,32081,1206
12,32082,1206
12,32083,1203
12,32084,1206
12,32086,1206
12,32087,1204
12,32091,1203
12,32092,1206
12,32094,1203
12,32095,1206
12,32096,1203
12,32097,1204
12,32102,1205
12,32102,1206
12,32110,1206
12,32112,1206
12,32113,1205
12,32113,1211
12,32114,1206
12,32117,1206
12,32118,1206
12,32119,1206
12,32124,1206
12,32127,1206
12,32128,1206
12,32129,1206
12,32130,1206
12,32131,1206
12,32132,1206
12,32133,1211
12,32134,1205
12,32134,1206
12,32134,1211
12,32136,1206
12,32137,1206
12,32139,1206
12,32140,1205
12,32140,1206
12,32141,1206
12,32145,1206
12,32147,1206
12,32148,1205
12,32148,1206
12,32157,1206
12,32159,1210
12,32159,1211
12,32162,1211
12,32164,1206
12,32168,1206
12,32168,1207
12,32169,1206
12,32174,1206
12,32176,1206
12,32177,1205
12,32177,1206
12,32179,1211
12,32180,1206
12,32181,1206
12,32187,1206
12,32189,1206
12,32190,1206
12,32193,1206
12,32195,1211
12,32202,1204
12,32202,1205
12,32204,1204
12,32204,1205
12,32205,1204
12,32205,1205
12,32206,1205
12,32207,1204
12,32207,1205
12,32208,1205
12,32209,1205
12,32210,1204
12,32210,1205
12,32211,1204
12,32211,1205
12,32212,1204
12,32212,1205
12,32216,1204
12,32216,1205
12,32217,1204
12,32218,1204
12,32218,1205
12,32219,1204
12,32219,1205
12,32220,1204
12,32220,1205
12,32221,1204
12,32221,1205
12,32222,1204
12,32222,1205
12,32223,1204
12,32224,1204
12,32224,1206
12,32225,1204
12,32226,1204
12,32227,1204
12,32228,1204
12,32233,1204
12,32234,1203
12,32234,1204
12,32244,1204
12,32244,1205
12,32246,1204
12,32250,1204
12,32254,1204
12,32254,1205
12,32256,1204
12,32257,1204
12,32258,1204
12,32259,1206
12,32266,1204
12,32277,1204
12,32277,1205
12,32301,1202
12,32303,1202
12,32304,1202
12,32305,1202
12,32308,1202
12,32309,1202
12,32310,1202
12,32311,1202
12,32312,1202
12,32317,1202
12,32320,1202
12,32321,1202
12,32322,1202
12,32323,1202
12,32324,1202
12,32327,1202
12,32328,1202
12,32330,1202
12,32331,1202
12,32331,1203
12,32332,1202
12,32333,1202
12,32334,1202
12,32336,1202
12,32340,1202
12,32340,1203
12,32343,1202
12,32344,1202
12,32346,1202
12,32347,1202
12,32348,1202
12,32350,1203
12,32351,1202
12,32352,1202
12,32355,1202
12,32356,1202
12,32358,1202
12,32359,1202
12,32359,1203
12,32361,1202
12,32399,1202
12,32401,1202
12,32403,1202
12,32404,1202
12,32405,1202
12,32407,1202
12,32408,1202
12,32409,1202
12,32410,1202
12,32413,1201
12,32413,1202
12,32420,1202
12,32421,1202
12,32423,1202
12,32424,1202
12,32425,1201
12,32425,1202
12,32426,1202
12,32427,1202
12,32428,1202
12,32430,1202
12,32431,1202
12,32432,1202
12,32433,1201
12,32435,1201
12,32437,1202
12,32438,1202
12,32439,1201
12,32440,1201
12,32440,1202
12,32442,1202
12,32443,1202
12,32444,1202
12,32445,1202
12,32446,1202
12,32447,1202
12,32448,1202
12,32449,1202
12,32455,1201
12,32456,1202
12,32459,1201
12,32460,1202
12,32461,1201
12,32462,1201
12,32462,1202
12,32463,1202
12,32464,1201
12,32465,1202
12,32466,1202
12,32501,1201
12,32502,1201
12,32503,1201
12,32504,1201
12,32505,1201
12,32506,1201
12,32507,1201
12,32508,1201
12,32509,1201
12,32511,1201
12,32514,1201
12,32526,1201
12,32530,1201
12,32531,1201
12,32533,1201
12,32534,1201
12,32535,1201
12,32536,1201
12,32539,1201
12,32541,1201
12,32542,1201
12,32544,1201
12,32547,1201
12,32548,1201
12,32550,1201
12,32561,1201
12,32563,1201
12,32564,1201
12,32565,1201
12,32566,1201
12,32567,1201
12,32568,1201
12,32569,1201
12,32570,1201
12,32571,1201
12,32577,1201
12,32578,1201
12,32579,1201
12,32580,1201
12,32583,1201
12,32601,1203
12,32601,1205
12,32603,1203
12,32605,1203
12,32606,1203
12,32607,1203
12,32608,1203
12,32609,1203
12,32609,1205
12,32612,1203
12,32615,1203
12,32616,1203
12,32617,1211
12,32618,1203
12,32619,1203
12,32621,1203
12,32622,1203
12,32625,1203
12,32626,1203
12,32628,1203
12,32631,1203
12,32631,1205
12,32639,1203
12,32640,1203
12,32640,1205
12,32640,1206
12,32641,1203
12,32641,1205
12,32643,1203
12,32648,1203
12,32653,1203
12,32656,1203
12,32658,1203
12,32664,1203
12,32664,1205
12,32666,1203
12,32666,1205
12,32667,1203
12,32667,1205
12,32668,1203
12,32669,1203
12,32680,1203
12,32681,1205
12,32683,1203
12,32686,1203
12,32686,1205
12,32686,1211
12,32692,1203
12,32693,1203
12,32694,1203
12,32696,1203
12,32697,1203
12,32701,1207
12,32702,1205
12,32702,1210
12,32702,1211
12,32703,1205
12,32703,1207
12,32703,1210
12,32707,1207
12,32708,1207
12,32709,1208
12,32712,1205
12,32712,1207
12,32713,1207
12,32714,1207
12,32720,1205
12,32720,1206
12,32720,1207
12,32724,1206
12,32724,1207
12,32725,1207
12,32726,1210
12,32730,1207
12,32732,1207
12,32735,1210
12,32736,1205
12,32736,1210
12,32738,1206
12,32738,1207
12,32744,1206
12,32744,1207
12,32746,1205
12,32746,1207
12,32750,1207
12,32751,1205
12,32751,1207
12,32754,1207
12,32754,1208
12,32757,1205
12,32757,1210
12,32759,1206
12,32763,1206
12,32763,1207
12,32764,1206
12,32764,1207
12,32765,1207
12,32766,1207
12,32767,1205
12,32771,1205
12,32771,1207
12,32773,1205
12,32773,1207
12,32776,1205
12,32776,1210
12,32778,1210
12,32779,1207
12,32780,1208
12,32784,1205
12,32784,1210
12,32784,1211
12,32789,1207
12,32792,1207
12,32792,1209
12,32796,1208
12,32798,1205
12,32801,1205
12,32801,1210
12,32803,1207
12,32803,1209
12,32803,1210
12,32804,1205
12,32804,1207
12,32804,1210
12,32805,1205
12,32805,1210
12,32806,1205
12,32806,1209
12,32806,1210
12,32807,1207
12,32807,1209
12,32807,1210
12,32808,1205
12,32809,1205
12,32809,1209
12,32809,1210
12,32810,1205
12,32810,1207
12,32811,1205
12,32811,1210
12,32812,1209
12,32812,1210
12,32814,1207
12,32814,1209
12,32817,1207
12,32817,1209
12,32818,1205
12,32818,1210
12,32819,1205
12,32819,1210
12,32820,1207
12,32820,1208
12,32821,1209
12,32821,1210
12,32822,1209
12,32822,1210
12,32824,1209
12,32825,1209
12,32826,1207
12,32826,1209
12,32827,1209
12,32828,1208
12,32828,1209
12,32829,1209
12,32830,1210
12,32831,1208
12,32831,1209
12,32832,1209
12,32833,1207
12,32833,1208
12,32835,1205
12,32835,1210
12,32836,1210
12,32837,1209
12,32837,1210
12,32839,1205
12,32839,1210
12,32901,1208
12,32903,1208
12,32904,1208
12,32905,1208
12,32907,1208
12,32908,1208
12,32909,1208
12,32920,1208
12,32922,1208
12,32925,1208
12,32926,1208
12,32927,1208
12,32931,1208
12,32934,1208
12,32935,1208
12,32937,1208
12,32940,1208
12,32948,1208
12,32949,1208
12,32950,1208
12,32951,1208
12,32952,1208
12,32953,1208
12,32955,1208
12,32958,1208
12,32960,1208
12,32962,1208
12,32963,1208
12,32966,1208
12,32967,1208
12,32968,1208
12,32970,1208
12,32976,1208
12,33001,1226
12,33004,1223
12,33009,1223
12,33009,1224
12,33010,1225
12,33010,1227
12,33012,1225
12,33012,1227
12,33013,1224
12,33013,1225
12,33013,1227
12,33014,1224
12,33014,1225
12,33015,1225
12,33016,1225
12,33018,1225
12,33019,1223
12,33020,1223
12,33021,1223
12,33021,1224
12,33023,1223
12,33023,1224
12,33024,1223
12,33024,1224
12,33025,1223
12,33025,1224
12,33026,1223
12,33027,1223
12,33027,1224
12,33027,1225
12,33028,1223
12,33029,1223
12,33029,1225
12,33030,1226
12,33030,1227
12,33031,1226
12,33032,1226
12,33032,1227
12,33033,1226
12,33033,1227
12,33034,1226
12,33035,1226
12,33035,1227
12,33036,1226
12,33037,1226
12,33039,1227
12,33040,1226
12,33042,1226
12,33043,1226
12,33050,1226
12,33051,1226
12,33054,1224
12,33054,1225
12,33055,1224
12,33055,1225
12,33056,1224
12,33060,1220
12,33060,1222
12,33062,1222
12,33063,1220
12,33063,1221
12,33064,1220
12,33064,1221
12,33064,1222
12,33065,1221
12,33066,1220
12,33066,1221
12,33067,1221
12,33068,1220
12,33069,1220
12,33069,1221
12,33069,1222
12,33070,1226
12,33071,1220
12,33071,1221
12,33073,1221
12,33076,1221
12,33101,1224
12,33109,1223
12,33109,1224
12,33109,1227
12,33122,1225
12,33122,1227
12,33125,1224
12,33125,1227
12,33126,1225
12,33126,1227
12,33127,1224
12,33128,1224
12,33128,1227
12,33129,1227
12,33130,1224
12,33130,1227
12,33131,1224
12,33131,1227
12,33132,1223
12,33132,1224
12,33133,1227
12,33134,1227
12,33135,1227
12,33136,1224
12,33136,1227
12,33137,1224
12,33138,1224
12,33139,1223
12,33139,1224
12,33140,1223
12,33141,1223
12,33141,1224
12,33142,1224
12,33142,1227
12,33143,1227
12,33144,1227
12,33145,1227
12,33146,1227
12,33147,1224
12,33147,1225
12,33147,1227
12,33149,1227
12,33150,1224
12,33154,1223
12,33154,1224
12,33155,1227
12,33156,1227
12,33157,1226
12,33157,1227
12,33158,1227
12,33160,1223
12,33160,1224
12,33161,1224
12,33162,1224
12,33165,1226
12,33165,1227
12,33166,1225
12,33166,1227
12,33167,1224
12,33168,1224
12,33169,1224
12,33170,1226
12,33170,1227
12,33172,1225
12,33173,1226
12,33173,1227
12,33174,1225
12,33174,1226
12,33174,1227
12,33175,1226
12,33176,1226
12,33176,1227
12,33177,1226
12,33178,1225
12,33179,1223
12,33179,1224
12,33180,1223
12,33180,1224
12,33181,1223
12,33181,1224
12,33182,1225
12,33183,1226
12,33184,1225
12,33184,1226
12,33185,1226
12,33186,1226
12,33187,1226
12,33189,1226
12,33189,1227
12,33190,1227
12,33193,1226
12,33194,1225
12,33194,1226
12,33196,1226
12,33301,1220
12,33301,1222
12,33304,1220
12,33304,1222
12,33305,1220
12,33305,1222
12,33306,1222
12,33308,1222
12,33309,1220
12,33309,1222
12,33311,1220
12,33311,1222
12,33312,1220
12,33312,1222
12,33312,1223
12,33313,1220
12,33314,1223
12,33315,1222
12,33315,1223
12,33316,1222
12,33316,1223
12,33317,1220
12,33317,1222
12,33317,1223
12,33319,1220
12,33321,1220
12,33322,1220
12,33322,1222
12,33323,1222
12,33323,1223
12,33324,1222
12,33324,1223
12,33325,1222
12,33325,1223
12,33326,1220
12,33326,1223
12,33327,1220
12,33327,1223
12,33328,1223
12,33330,1223
12,33331,1223
12,33332,1223
12,33332,1225
12,33334,1220
12,33334,1222
12,33351,1220
12,33401,1218
12,33401,1220
12,33401,1222
12,33403,1218
12,33403,1220
12,33404,1218
12,33404,1220
12,33404,1222
12,33405,1220
12,33405,1222
12,33406,1220
12,33406,1221
12,33406,1222
12,33407,1218
12,33407,1220
12,33407,1222
12,33408,1218
12,33408,1220
12,33409,1218
12,33409,1220
12,33410,1218
12,33410,1220
12,33411,1218
12,33411,1220
12,33411,1221
12,33412,1218
12,33413,1220
12,33413,1221
12,33414,1220
12,33414,1221
12,33415,1220
12,33415,1221
12,33415,1222
12,33417,1218
12,33417,1220
12,33418,1218
12,33418,1220
12,33426,1220
12,33426,1222
12,33428,1220
12,33428,1221
12,33430,1220
12,33431,1222
12,33432,1222
12,33433,1221
12,33433,1222
12,33434,1221
12,33434,1222
12,33435,1220
12,33435,1222
12,33436,1221
12,33436,1222
12,33437,1221
12,33438,1218
12,33438,1220
12,33440,1220
12,33440,1225
12,33441,1220
12,33441,1221
12,33441,1222
12,33442,1220
12,33442,1221
12,33444,1222
12,33445,1222
12,33446,1221
12,33449,1220
12,33449,1221
12,33455,1218
12,33458,1218
12,33460,1220
12,33460,1222
12,33461,1222
12,33462,1220
12,33462,1222
12,33463,1221
12,33463,1222
12,33467,1221
12,33469,1218
12,33470,1218
12,33470,1220
12,33470,1221
12,33471,1217
12,33472,1220
12,33472,1221
12,33473,1221
12,33476,1220
12,33477,1218
12,33478,1218
12,33480,1222
12,33483,1222
12,33484,1221
12,33484,1222
12,33486,1222
12,33487,1222
12,33493,1220
12,33496,1221
12,33496,1222
12,33498,1221
12,33503,1217
12,33510,1214
12,33510,1215
12,33511,1214
12,33511,1215
12,33511,1217
12,33513,1211
12,33514,1211
12,33521,1211
12,33523,1211
12,33523,1212
12,33525,1212
12,33527,1215
12,33534,1214
12,33534,1217
12,33538,1211
12,33540,1212
12,33540,1215
12,33541,1212
12,33542,1212
12,33543,1212
12,33544,1212
12,33545,1212
12,33547,1215
12,33547,1217
12,33548,1212
12,33548,1215
12,33549,1212
12,33549,1214
12,33549,1215
12,33556,1212
12,33558,1212
12,33559,1212
12,33559,1215
12,33563,1215
12,33565,1215
12,33566,1215
12,33567,1215
12,33569,1215
12,33569,1217
12,33570,1214
12,33570,1217
12,33572,1214
12,33573,1217
12,33576,1212
12,33578,1214
12,33578,1215
12,33578,1217
12,33579,1217
12,33584,1214
12,33584,1215
12,33585,1211
12,33592,1215
12,33594,1215
12,33596,1215
12,33596,1217
12,33597,1211
12,33597,1212
12,33598,1216
12,33598,1217
12,33602,1214
12,33603,1214
12,33604,1214
12,33605,1214
12,33606,1214
12,33607,1214
12,33609,1214
12,33610,1214
12,33610,1215
12,33611,1214
12,33612,1212
12,33612,1214
12,33612,1215
12,33613,1212
12,33613,1214
12,33613,1215
12,33614,1214
12,33615,1214
12,33616,1214
12,33617,1214
12,33617,1215
12,33618,1212
12,33618,1214
12,33618,1215
12,33619,1214
12,33620,1215
12,33621,1214
12,33624,1212
12,33624,1214
12,33625,1212
12,33625,1214
12,33626,1212
12,33626,1214
12,33629,1214
12,33634,1214
12,33635,1214
12,33637,1214
12,33637,1215
12,33647,1212
12,33647,1215
12,33701,1213
12,33701,1214
12,33702,1213
12,33703,1213
12,33704,1213
12,33704,1214
12,33705,1213
12,33705,1214
12,33706,1213
12,33707,1213
12,33707,1214
12,33708,1213
12,33709,1213
12,33710,1213
12,33710,1214
12,33711,1213
12,33711,1214
12,33712,1214
12,33713,1213
12,33713,1214
12,33714,1213
12,33715,1213
12,33716,1213
12,33744,1213
12,33755,1213
12,33756,1213
12,33759,1213
12,33760,1213
12,33761,1212
12,33761,1213
12,33762,1213
12,33763,1213
12,33764,1213
12,33765,1213
12,33767,1213
12,33770,1213
12,33771,1213
12,33772,1213
12,33773,1213
12,33774,1213
12,33776,1213
12,33777,1213
12,33778,1213
12,33781,1213
12,33782,1213
12,33785,1213
12,33786,1213
12,33801,1215
12,33803,1215
12,33805,1210
12,33805,1215
12,33809,1210
12,33809,1215
12,33810,1215
12,33811,1215
12,33812,1215
12,33813,1215
12,33815,1215
12,33823,1210
12,33823,1215
12,33825,1217
12,33827,1217
12,33830,1215
12,33830,1217
12,33834,1217
12,33837,1209
12,33837,1210
12,33838,1209
12,33838,1217
12,33839,1217
12,33841,1217
12,33843,1217
12,33844,1209
12,33844,1210
12,33844,1217
12,33847,1217
12,33848,1209
12,33849,1215
12,33850,1210
12,33851,1209
12,33852,1217
12,33853,1217
12,33854,1217
12,33855,1217
12,33856,1217
12,33857,1217
12,33859,1217
12,33860,1215
12,33860,1217
12,33865,1217
12,33867,1217
12,33868,1210
12,33868,1215
12,33870,1217
12,33872,1217
12,33873,1217
12,33875,1217
12,33876,1217
12,33877,1217
12,33880,1210
12,33880,1215
12,33880,1217
12,33881,1209
12,33881,1210
12,33881,1217
12,33884,1210
12,33884,1217
12,33890,1217
12,33896,1209
12,33896,1210
12,33897,1210
12,33898,1217
12,33901,1219
12,33903,1217
12,33903,1219
12,33904,1219
12,33905,1217
12,33905,1219
12,33907,1219
12,33908,1219
12,33909,1219
12,33912,1219
12,33913,1219
12,33914,1219
12,33916,1219
12,33917,1217
12,33917,1219
12,33919,1219
12,33920,1217
12,33921,1217
12,33921,1219
12,33922,1219
12,33924,1219
12,33928,1219
12,33930,1225
12,33931,1219
12,33935,1217
12,33935,1225
12,33936,1217
12,33936,1219
12,33936,1225
12,33944,1217
12,33945,1219
12,33946,1217
12,33947,1217
12,33948,1217
12,33950,1217
12,33952,1217
12,33953,1217
12,33954,1217
12,33955,1217
12,33955,1219
12,33956,1219
12,33957,1219
12,33960,1217
12,33965,1219
12,33966,1219
12,33967,1219
12,33971,1217
12,33971,1219
12,33972,1217
12,33973,1219
12,33974,1217
12,33974,1219
12,33976,1219
12,33980,1217
12,33981,1217
12,33982,1217
12,33983,1217
12,33990,1219
12,33991,1219
12,33993,1219
12,34101,1219
12,34102,1219
12,34103,1219
12,34104,1219
12,34104,1225
12,34105,1219
12,34105,1225
12,34108,1219
12,34109,1219
12,34109,1225
12,34110,1219
12,34112,1219
12,34112,1225
12,34113,1219
12,34114,1219
12,34114,1225
12,34116,1225
12,34117,1225
12,34119,1219
12,34119,1225
12,34120,1225
12,34134,1219
12,34135,1219
12,34137,1225
12,34138,1225
12,34139,1225
12,34140,1219
12,34141,1225
12,34141,1226
12,34142,1220
12,34142,1225
12,34145,1219
12,34201,1216
12,34202,1216
12,34203,1216
12,34205,1216
12,34207,1216
12,34208,1216
12,34209,1216
12,34210,1216
12,34211,1216
12,34212,1216
12,34215,1216
12,34216,1216
12,34217,1216
12,34219,1216
12,34219,1217
12,34221,1216
12,34222,1216
12,34223,1216
12,34223,1217
12,34224,1216
12,34224,1217
12,34228,1216
12,34229,1216
12,34231,1216
12,34232,1216
12,34233,1216
12,34234,1216
12,34235,1216
12,34236,1216
12,34237,1216
12,34238,1216
12,34239,1216
12,34240,1216
12,34241,1216
12,34242,1216
12,34243,1216
12,34251,1216
12,34251,1217
12,34266,1216
12,34266,1217
12,34268,1217
12,34269,1217
12,34275,1216
12,34285,1216
12,34286,1216
12,34287,1216
12,34288,1216
12,34289,1216
12,34291,1216
12,34292,1216
12,34293,1216
12,34420,1211
12,34428,1211
12,34429,1211
12,34431,1203
12,34432,1203
12,34432,1211
12,34433,1211
12,34434,1211
12,34436,1211
12,34442,1211
12,34445,1211
12,34446,1211
12,34448,1211
12,34449,1203
12,34449,1211
12,34450,1211
12,34452,1211
12,34453,1211
12,34461,1211
12,34465,1211
12,34470,1211
12,34471,1211
12,34472,1211
12,34473,1211
12,34474,1203
12,34474,1211
12,34475,1203
12,34475,1211
12,34476,1203
12,34476,1211
12,34479,1211
12,34480,1211
12,34481,1203
12,34481,1211
12,34482,1203
12,34482,1211
12,34484,1211
12,34488,1211
12,34491,1211
12,34498,1203
12,34601,1211
12,34602,1211
12,34604,1211
12,34606,1211
12,34607,1211
12,34608,1211
12,34609,1211
12,34610,1212
12,34613,1211
12,34614,1211
12,34637,1212
12,34638,1212
12,34639,1212
12,34652,1212
12,34653,1212
12,34654,1212
12,34655,1212
12,34661,1211
12,34667,1212
12,34668,1212
12,34669,1212
12,34677,1212
12,34677,1213
12,34679,1212
12,34681,1212
12,34683,1212
12,34683,1213
12,34684,1212
12,34684,1213
12,34685,1212
